File #,DateTime,Operator,Name,ID,Field1,Field2,test,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,Mg,Mg Err,Al,Al Err,Si,Si Err,P,P Err,S,S Err,Cl,Cl Err,K,K Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,As,As Err,Se,Se Err,Br,Br Err,Rb,Rb Err,Sr,Sr Err,Mo,Mo Err,Cd,Cd Err,Ba,Ba Err,Hg,Hg Err,Pb,Pb Err,Cal Check,,,,,,
File #,DateTime,Operator,Name,ID,Field1,Field2,test,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,Ca,Ca Err,Mn,Mn Err,Fe,Fe Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,As,As Err,Se,Se Err,Br,Br Err,Rb,Rb Err,Sr,Sr Err,Mo,Mo Err,Cd,Cd Err,Ba,Ba Err,Hg,Hg Err,Pb,Pb Err,Cal Check,,,,,,,,,,,,,,,,,,,,,,,,,,
4660,1/1/2006 12:44,Supervisor,mna355,natural bubble cyanobacteria,t28,b4,soil,PlantsF1,PlantsF1,1,,0,,0,,0,0.2554,0.1141,0.03,0.0097,3.6831,0.0759,< LOD,0.0007,0.0021,0.0011,0.0031,0.0013,0.0016,0.0016,< LOD,0.0004,< LOD,0.0012,0.0024,0.0019,0.0069,0.0021,0.0012,0.0009,< LOD,0.0087,< LOD,0.1276,< LOD,0.0004,0.005,0.0038,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,
File #,DateTime,Operator,Name,ID,Field1,Field2,test,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,Mg,Mg Err,Al,Al Err,Si,Si Err,P,P Err,S,S Err,Cl,Cl Err,K,K Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,As,As Err,Se,Se Err,Br,Br Err,Rb,Rb Err,Sr,Sr Err,Mo,Mo Err,Cd,Cd Err,Ba,Ba Err,Hg,Hg Err,Pb,Pb Err,Cal Check,,,,,,
4661,1/1/2006 12:01,Supervisor,mna355,natural bubble cyanobacteria,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,< LOD,0.2972,1.7909,0.0613,17.3321,0.1165,0.0663,0.0047,0.4441,0.0056,0.0271,0.0111,0.2679,0.0036,0.2665,0.0225,0.0137,0.0003,0.0006,0,0.0018,0.0002,0.0622,0.0042,3.6118,0.0138,< LOD,0.0001,0.0008,0.0002,0.0029,0.0003,0.0024,0.0003,< LOD,0.0001,< LOD,0.0002,0.0017,0.0003,0.0074,0.0004,< LOD,0.0002,0.0017,0.0016,0.0309,0.0239,< LOD,0.0001,0.0038,0.0007,Passed,,,,,,
4662,1/1/2006 12:02,Supervisor,mna355,natural bubble cyanobacteria,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,< LOD,0.2942,1.7439,0.0606,17.3657,0.1167,0.0668,0.0047,0.4355,0.0055,0.0237,0.0111,0.2695,0.0036,0.2808,0.0228,0.0137,0.0003,0.0006,0,0.0017,0.0002,0.0629,0.0043,3.6466,0.0139,< LOD,0.0001,0.0009,0.0002,0.0032,0.0003,0.0019,0.0003,< LOD,0.0001,< LOD,0.0002,0.0021,0.0003,0.0073,0.0004,0.0002,0.0002,< LOD,0.0016,< LOD,0.0245,< LOD,0.0001,0.0047,0.0007,Passed,,,,,,
4663,1/1/2006 12:03,Supervisor,mna355,natural bubble cyanobacteria,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,< LOD,0.2886,1.7802,0.0612,17.1906,0.1161,0.0643,0.0047,0.4399,0.0056,0.0203,0.0111,0.266,0.0036,0.2744,0.0226,0.0137,0.0003,0.0006,0,0.0016,0.0002,0.0582,0.0041,3.585,0.0137,< LOD,0.0001,0.001,0.0002,0.0031,0.0003,0.0019,0.0003,< LOD,0.0001,< LOD,0.0002,0.0019,0.0003,0.007,0.0004,0.0002,0.0002,< LOD,0.0016,0.0255,0.024,< LOD,0.0001,0.0042,0.0007,Passed,,,,,,
4664,1/1/2006 12:05,Supervisor,mna355,natural bubble cyanobacteria,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,< LOD,0.2867,1.7363,0.0605,17.2741,0.1163,0.0621,0.0046,0.4408,0.0055,0.0282,0.0111,0.2701,0.0036,0.2519,0.0228,0.0138,0.0003,0.0006,0,0.0019,0.0002,0.0607,0.0043,3.6307,0.0139,< LOD,0.0001,0.0008,0.0002,0.0029,0.0003,0.0024,0.0003,< LOD,0.0001,< LOD,0.0002,0.0019,0.0004,0.0074,0.0004,< LOD,0.0002,< LOD,0.0016,< LOD,0.0243,< LOD,0.0001,0.0035,0.0007,Passed,,,,,,
4665,1/1/2006 12:06,Supervisor,mna355,natural bubble cyanobacteria,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,< LOD,0.2964,1.7612,0.0611,17.3136,0.1165,0.0633,0.0047,0.4311,0.0055,0.0258,0.0111,0.2661,0.0036,0.2649,0.0229,0.0136,0.0003,0.0006,0,0.0016,0.0002,0.0607,0.0042,3.6139,0.0138,< LOD,0.0001,0.0009,0.0002,0.0032,0.0003,0.0021,0.0003,< LOD,0.0001,< LOD,0.0002,0.0016,0.0003,0.0067,0.0004,< LOD,0.0002,< LOD,0.0016,< LOD,0.0245,< LOD,0.0001,0.0044,0.0007,Passed,,,,,,
4666,1/1/2006 12:08,Supervisor,mna355,natural bubble cyanobacteria,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,< LOD,0.2912,1.7875,0.0611,17.1593,0.1159,0.0692,0.0047,0.4361,0.0055,0.0298,0.0111,0.2644,0.0036,0.2788,0.0233,0.0136,0.0003,0.0006,0,0.0019,0.0002,0.0618,0.0042,3.6401,0.0139,< LOD,0.0001,0.0011,0.0002,0.0032,0.0003,0.0013,0.0003,< LOD,0.0001,< LOD,0.0002,0.0019,0.0003,0.0075,0.0004,0.0002,0.0002,< LOD,0.0016,< LOD,0.0247,< LOD,0.0001,0.0055,0.0007,Passed,,,,,,
File #,DateTime,Operator,Name,ID,Field1,Field2,test,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Zr,Zr Err,Ag,Ag Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Ba,Ba Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Cal Check,,,,,,,,,,,,,,,,,,,,,,
4667,1/1/2006 12:04,User,mna355,natural bubble cyanobacteria,t28,b4,soil,Soil,SoilNCDual,24,,0,,0,,0,1.8076,0.0187,< LOD,0.0014,0.0062,0.0013,0.0375,0.0023,0.1813,0.0049,0.0074,0.0012,< LOD,0.0004,0.0445,0.0022,0.0156,0.0007,0.0238,0.0008,< LOD,0.0026,< LOD,0.0024,< LOD,0.0014,0.0223,0.0096,0.2532,0.0475,< LOD,0.0016,< LOD,0.0009,0.1112,0.0036,Passed,,,,,,,,,,,,,,,,,,,,,,
File #,DateTime,Operator,Name,ID,Field1,Field2,test,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,Mg,Mg Err,Al,Al Err,Si,Si Err,P,P Err,S,S Err,K,K Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Zr,Zr Err,Ag,Ag Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Ba,Ba Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Cal Check
4668,1/1/2006 12:05,User,mna355,natural bubble cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,0.2819,0.1474,6.7872,0.1621,36.2759,0.1211,0.0142,0.004,0.0543,0.0044,4.0406,0.0253,0.5545,0.0074,0.1486,0.004,0.002,0.0001,0.0042,0.0007,0.0971,0.0021,1.5866,0.0149,0.0012,0.001,0.0052,0.001,0.0187,0.001,0.0545,0.0013,0.0079,0.0009,< LOD,0.0003,0.0114,0.0005,0.0122,0.0005,0.0204,0.0006,< LOD,0.0019,< LOD,0.0018,< LOD,0.0013,0.0117,0.0053,0.0649,0.016,< LOD,0.0009,< LOD,0.0007,0.0692,0.0021,Passed
File #,DateTime,Operator,Name,ID,Field1,Field2,test,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Zr,Zr Err,Ag,Ag Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Ba,Ba Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Cal Check,,,,,,,,,,,,,,,,,,,,,,
4669,1/1/2006 12:01,User,mna355,natural bubble cyanobacteria,t28,b4,soil,Soil,SoilNCDual,24,,0,,0,,0,1.3443,0.0161,< LOD,0.0009,0.0046,0.0012,0.0283,0.0021,0.1326,0.0042,0.0053,0.0008,< LOD,0.0003,0.0302,0.0021,0.0073,0.0005,0.0122,0.0006,< LOD,0.0019,< LOD,0.0018,< LOD,0.001,< LOD,0.0088,0.1262,0.0402,< LOD,0.0018,< LOD,0.0007,0.0576,0.0024,Passed,,,,,,,,,,,,,,,,,,,,,,
File #,DateTime,Operator,Name,ID,Field1,Field2,test,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,Mg,Mg Err,Al,Al Err,Si,Si Err,P,P Err,S,S Err,K,K Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Zr,Zr Err,Ag,Ag Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Ba,Ba Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Cal Check
4670,1/1/2006 12:02,User,mna355,natural bubble cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,0.1136,0.0617,7.53,0.1691,37.8659,0.1257,0.0154,0.0042,0.0498,0.0038,4.1389,0.0258,0.549,0.0073,0.1515,0.0041,0.0011,0.0001,0.0041,0.0007,0.0999,0.0022,1.6145,0.015,< LOD,0.001,0.006,0.001,0.0182,0.001,0.0508,0.0012,0.0077,0.0009,< LOD,0.0003,0.0105,0.0005,0.012,0.0005,0.019,0.0006,< LOD,0.0019,< LOD,0.0018,< LOD,0.0013,0.0111,0.0052,0.0647,0.0155,< LOD,0.0009,< LOD,0.0006,0.0679,0.002,Passed
File #,DateTime,Operator,Name,ID,Field1,Field2,test,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,Mg,Mg Err,Al,Al Err,Si,Si Err,P,P Err,S,S Err,Cl,Cl Err,K,K Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,As,As Err,Se,Se Err,Br,Br Err,Rb,Rb Err,Sr,Sr Err,Mo,Mo Err,Cd,Cd Err,Ba,Ba Err,Hg,Hg Err,Pb,Pb Err,Cal Check,,,,,,
4671,1/1/2006 12:04,Supervisor,matcha,plant3,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,< LOD,0.2988,0.071,0.0329,0.0962,0.0185,0.2153,0.0075,0.261,0.0047,0.025,0.0149,1.4076,0.0064,0.387,0.0129,0.0005,0.0003,< LOD,0,< LOD,0.0002,0.1321,0.0018,0.0109,0.0008,0.0004,0.0001,0.0012,0.0001,0.002,0.0001,< LOD,0.0002,< LOD,0.0002,0.0004,0.0002,0.0065,0.0003,0.0009,0.0002,< LOD,0.0003,< LOD,0.002,< LOD,0.0081,< LOD,0.0002,< LOD,0.0005,Passed,,,,,,
4672,1/1/2006 12:19,Supervisor,mna355,natural bubble cyanobacteria,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,< LOD,0.2056,0.3253,0.0293,5.0126,0.0598,0.0087,0.0026,0.0606,0.0023,0.0234,0.01,< LOD,0.0016,0.3087,0.0349,0.0042,0.0002,0.0002,0,0.0002,0.0001,0.0466,0.0036,1.4545,0.013,< LOD,0.0001,0.0013,0.0003,0.0026,0.0004,< LOD,0.0004,< LOD,0,< LOD,0.0003,0.0014,0.0005,0.0042,0.0005,< LOD,0.0001,< LOD,0.0009,0.0361,0.035,< LOD,0.0001,0.003,0.001,Passed,,,,,,
4673,1/1/2006 12:21,Supervisor,mna355,natural bubble cyanobacteria,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,< LOD,0.2004,0.3069,0.0286,5.0213,0.0598,0.0076,0.0025,0.0612,0.0023,0.0253,0.01,< LOD,0.0016,0.291,0.0348,0.0042,0.0002,0.0002,0,0.0002,0.0001,0.0467,0.0038,1.4837,0.0133,< LOD,0.0001,0.0011,0.0003,0.0024,0.0004,0.0008,0.0004,< LOD,0,< LOD,0.0003,0.0015,0.0005,0.004,0.0006,< LOD,0.0001,< LOD,0.0009,< LOD,0.0361,< LOD,0.0001,0.0023,0.0011,Passed,,,,,,
4674,1/1/2006 12:22,Supervisor,mna355,natural bubble cyanobacteria,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,0.2599,0.2028,0.3295,0.0291,5.0604,0.06,0.0065,0.0026,0.0613,0.0023,0.0313,0.01,< LOD,0.0016,0.3258,0.0358,0.0044,0.0002,0.0002,0,0.0003,0.0001,0.0491,0.0038,1.4945,0.0134,< LOD,0.0001,0.0013,0.0003,0.0027,0.0004,0.0009,0.0004,< LOD,0,< LOD,0.0004,0.0015,0.0005,0.0041,0.0006,< LOD,0.0001,< LOD,0.0009,< LOD,0.0356,< LOD,0.0001,0.0022,0.0011,Passed,,,,,,
4675,1/1/2006 12:23,Supervisor,mna355,natural bubble cyanobacteria,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,< LOD,0.2032,0.3135,0.0288,5.015,0.0598,0.0085,0.0026,0.0582,0.0023,0.026,0.0101,< LOD,0.0016,0.2878,0.0338,0.0041,0.0002,0.0002,0,0.0002,0.0001,0.0441,0.0036,1.4475,0.0129,< LOD,0.0001,0.0011,0.0003,0.0025,0.0004,< LOD,0.0004,< LOD,0,< LOD,0.0003,0.0017,0.0005,0.0042,0.0005,0.0001,0.0001,< LOD,0.0009,< LOD,0.0345,< LOD,0.0001,0.003,0.001,Passed,,,,,,
4676,1/1/2006 12:24,Supervisor,mna355,natural bubble cyanobacteria,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,< LOD,0.2022,0.3161,0.0287,5.0358,0.0599,0.0084,0.0025,0.0609,0.0023,0.0268,0.0099,< LOD,0.0015,0.3083,0.0352,0.0042,0.0002,0.0002,0,0.0002,0.0001,0.0512,0.0038,1.49,0.0133,< LOD,0.0001,0.0016,0.0003,0.0024,0.0004,0.0007,0.0004,< LOD,0,< LOD,0.0004,0.0014,0.0005,0.0046,0.0006,< LOD,0.0001,< LOD,0.0009,< LOD,0.0357,< LOD,0.0001,0.0023,0.0011,Passed,,,,,,
4677,1/1/2006 12:26,Supervisor,mna355,natural bubble cyanobacteria,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,0.2287,0.2072,0.3083,0.0287,4.9707,0.0595,0.0086,0.0026,0.0579,0.0023,0.029,0.01,< LOD,0.0016,0.2918,0.0348,0.0041,0.0002,0.0002,0,0.0002,0.0001,0.0508,0.0037,1.4418,0.013,< LOD,0.0001,0.0011,0.0003,0.0026,0.0004,0.0006,0.0004,< LOD,0,< LOD,0.0003,0.0013,0.0005,0.0042,0.0005,< LOD,0.0001,< LOD,0.0009,< LOD,0.0345,< LOD,0.0001,0.0022,0.001,Passed,,,,,,
4678,1/1/2006 12:27,Supervisor,mna355,natural bubble cyanobacteria,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,0.2198,0.2111,0.3197,0.0293,5.0633,0.0601,0.0078,0.0026,0.0598,0.0023,0.0261,0.01,< LOD,0.0016,0.2764,0.0344,0.0042,0.0002,0.0002,0,0.0002,0.0001,0.0502,0.0038,1.4465,0.013,< LOD,0.0001,0.0012,0.0003,0.0024,0.0004,0.0011,0.0004,< LOD,0,< LOD,0.0004,0.0016,0.0005,0.0043,0.0005,< LOD,0.0001,< LOD,0.0009,< LOD,0.035,< LOD,0.0001,0.0019,0.001,Passed,,,,,,
4679,1/1/2006 12:32,Supervisor,mna355,yellowside bubble cyanobacteria,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,< LOD,0.2046,0.164,0.025,3.531,0.0513,0.0154,0.003,0.0507,0.0023,0.0158,0.0105,< LOD,0.0013,0.4273,0.0553,0.0008,0.0002,0.0001,0,< LOD,0.0001,0.0654,0.0087,12.6532,0.0502,< LOD,0.0001,0.0029,0.0005,0.0087,0.0009,0.0098,0.0008,0.0001,0,< LOD,0.0005,0.001,0.0007,0.0014,0.0007,< LOD,0.0001,< LOD,0.0008,< LOD,0.0514,< LOD,0.0001,0.0019,0.0014,Passed,,,,,,
4680,1/1/2006 12:33,Supervisor,mna355,yellowside bubble cyanobacteria,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,< LOD,0.2168,0.1356,0.0246,3.4949,0.0511,0.0175,0.0029,0.0506,0.0023,0.0246,0.0106,< LOD,0.0013,0.4965,0.055,0.0008,0.0002,0.0001,0,0.0001,0.0001,0.0669,0.0087,12.5637,0.0498,< LOD,0.0001,0.003,0.0005,0.0089,0.0009,0.0096,0.0008,0.0001,0,< LOD,0.0005,0.0011,0.0007,0.002,0.0007,< LOD,0.0001,< LOD,0.0008,< LOD,0.0506,< LOD,0.0001,0.0024,0.0015,Passed,,,,,,
4681,1/1/2006 12:34,Supervisor,mna355,yellowside bubble cyanobacteria,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,0.2427,0.2091,0.1727,0.0249,3.5523,0.0514,0.0169,0.0029,0.0499,0.0023,0.025,0.0106,< LOD,0.0013,0.4262,0.0525,0.0008,0.0002,0.0001,0,< LOD,0.0001,0.0711,0.0083,11.9278,0.0472,< LOD,0.0001,0.0028,0.0005,0.0083,0.0008,0.0092,0.0008,0.0001,0,< LOD,0.0005,0.0011,0.0007,0.0013,0.0007,< LOD,0.0001,< LOD,0.0008,< LOD,0.0476,< LOD,0.0001,0.0027,0.0014,Passed,,,,,,
4682,1/1/2006 12:35,Supervisor,mna355,yellowside bubble cyanobacteria,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,0.2418,0.2071,0.1529,0.0244,3.563,0.0515,0.0155,0.0029,0.0523,0.0023,0.0242,0.0106,< LOD,0.0013,0.4708,0.0543,0.0008,0.0002,0.0001,0,0.0001,0.0001,0.0643,0.0083,12.1237,0.0481,< LOD,0.0001,0.003,0.0005,0.0093,0.0009,0.0095,0.0008,0.0001,0,< LOD,0.0005,0.0016,0.0007,0.0018,0.0007,< LOD,0.0001,< LOD,0.0008,< LOD,0.048,< LOD,0.0001,0.0029,0.0014,Passed,,,,,,
4683,1/1/2006 12:37,Supervisor,mna355,yellowside bubble cyanobacteria,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,< LOD,0.2079,0.1607,0.0251,3.5256,0.0513,0.0156,0.003,0.0492,0.0023,0.0193,0.0105,< LOD,0.0013,0.4215,0.0521,0.0006,0.0002,0.0001,0,< LOD,0.0001,0.0685,0.0086,12.3163,0.0487,< LOD,0.0001,0.0027,0.0005,0.0081,0.0008,0.0106,0.0008,0.0001,0,< LOD,0.0005,0.0015,0.0007,0.0021,0.0007,< LOD,0.0001,< LOD,0.0008,< LOD,0.0503,< LOD,0.0001,0.0017,0.0014,Passed,,,,,,
4684,1/1/2006 12:38,Supervisor,mna355,yellowside bubble cyanobacteria,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,0.3221,0.2069,0.1679,0.0244,3.5753,0.0515,0.0179,0.0029,0.0519,0.0023,0.0251,0.0106,< LOD,0.0013,0.4542,0.0532,0.0008,0.0002,0.0001,0,0.0001,0.0001,0.0684,0.0084,12.2202,0.0483,< LOD,0.0001,0.003,0.0005,0.0084,0.0008,0.0092,0.0008,0.0001,0,< LOD,0.0005,0.001,0.0007,0.0014,0.0007,< LOD,0.0001,< LOD,0.0008,< LOD,0.0489,< LOD,0.0001,0.0028,0.0014,Passed,,,,,,
4685,1/1/2006 12:39,Supervisor,mna355,yellowside bubble cyanobacteria,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,0.3425,0.2111,0.1639,0.0246,3.5311,0.0513,0.0163,0.0029,0.0508,0.0023,0.0253,0.0106,< LOD,0.0013,0.4572,0.0545,0.0008,0.0002,0.0001,0,< LOD,0.0001,0.0715,0.0085,12.2488,0.0485,< LOD,0.0001,0.0025,0.0005,0.0081,0.0008,0.0088,0.0008,0.0001,0,0.0007,0.0005,0.0013,0.0007,0.002,0.0007,< LOD,0.0001,< LOD,0.0008,< LOD,0.0487,< LOD,0.0001,0.0033,0.0014,Passed,,,,,,
4686,1/1/2006 12:48,Supervisor,mna303,nonstromatilite cyanobacteria,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,3.8656,0.4467,0.3086,0.034,2.4481,0.0447,0.0048,0.0047,0.0265,0.0022,0.0386,0.0111,0.0372,0.0019,20.2527,0.1667,0.0016,0.0002,0.0001,0,< LOD,0.0001,0.2638,0.0092,0.2796,0.005,< LOD,0.0001,0.0012,0.0002,0.0019,0.0004,< LOD,0.0003,< LOD,0.0001,< LOD,0.0003,< LOD,0.0004,0.0148,0.0006,< LOD,0.0001,< LOD,0.0011,< LOD,0.0302,< LOD,0.0001,0.0018,0.0009,Passed,,,,,,
4687,1/1/2006 12:49,Supervisor,mna303,nonstromatilite cyanobacteria,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,4.0456,0.4444,0.3399,0.0342,2.4748,0.0448,0.0093,0.0047,0.0274,0.0022,0.0348,0.0112,0.0418,0.0019,20.2698,0.1661,0.0017,0.0002,0.0001,0,< LOD,0.0001,0.2639,0.0092,0.2804,0.005,< LOD,0.0001,0.0013,0.0003,0.0017,0.0004,< LOD,0.0003,< LOD,0.0001,< LOD,0.0003,< LOD,0.0004,0.015,0.0006,< LOD,0.0001,< LOD,0.0011,< LOD,0.0301,< LOD,0.0001,0.0018,0.0009,Passed,,,,,,
4688,1/1/2006 12:50,Supervisor,mna303,nonstromatilite cyanobacteria,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,4.0816,0.4491,0.3275,0.034,2.5028,0.045,0.007,0.0046,0.026,0.0021,0.0341,0.0111,0.0452,0.0018,20.1005,0.1648,0.0013,0.0002,0.0001,0,< LOD,0.0001,0.2668,0.0092,0.2799,0.005,< LOD,0.0001,0.0013,0.0002,0.0017,0.0004,< LOD,0.0003,< LOD,0.0001,< LOD,0.0003,< LOD,0.0004,0.0145,0.0006,< LOD,0.0001,< LOD,0.0011,< LOD,0.0296,< LOD,0.0001,0.0016,0.0009,Passed,,,,,,
4689,1/1/2006 12:52,Supervisor,mna303,nonstromatilite cyanobacteria,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,3.9529,0.4419,0.3222,0.0336,2.5492,0.0453,0.0121,0.0046,0.0297,0.0021,0.033,0.0111,0.0513,0.0018,20.6551,0.1692,0.0017,0.0002,0.0001,0,< LOD,0.0001,0.2789,0.0096,0.2808,0.005,< LOD,0.0001,0.0017,0.0003,0.0019,0.0004,< LOD,0.0003,< LOD,0.0001,< LOD,0.0003,< LOD,0.0004,0.015,0.0006,< LOD,0.0001,0.0012,0.0011,< LOD,0.0304,< LOD,0.0001,0.002,0.0009,Passed,,,,,,
4690,1/1/2006 12:53,Supervisor,mna303,nonstromatilite cyanobacteria,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,4.0128,0.4527,0.3084,0.034,2.5464,0.0455,0.0086,0.0047,0.0271,0.0021,0.0379,0.0112,0.0491,0.0019,20.5763,0.169,0.0015,0.0002,0.0001,0,< LOD,0.0001,0.275,0.0095,0.2818,0.0051,< LOD,0.0001,0.0013,0.0003,0.0015,0.0004,0.0004,0.0003,< LOD,0.0001,< LOD,0.0003,< LOD,0.0004,0.0149,0.0006,< LOD,0.0001,< LOD,0.0011,< LOD,0.0305,< LOD,0.0001,0.0017,0.0009,Passed,,,,,,
4691,1/1/2006 12:54,Supervisor,mna303,nonstromatilite cyanobacteria,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,4.4713,0.4556,0.3225,0.0339,2.522,0.0452,0.0097,0.0047,0.029,0.0021,0.0377,0.0112,0.0486,0.0019,20.3079,0.1665,0.0014,0.0002,0.0001,0,< LOD,0.0001,0.2767,0.0095,0.2813,0.005,< LOD,0.0001,0.0013,0.0002,0.0018,0.0004,< LOD,0.0003,< LOD,0.0001,< LOD,0.0003,< LOD,0.0004,0.0146,0.0006,< LOD,0.0001,< LOD,0.0011,< LOD,0.0303,< LOD,0.0001,0.0019,0.0009,Passed,,,,,,
4692,1/1/2006 12:55,Supervisor,mna303,nonstromatilite cyanobacteria,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,4.2316,0.4496,0.2954,0.033,2.544,0.0454,0.0072,0.0047,0.0284,0.0021,0.0425,0.0111,0.0449,0.0019,20.6394,0.1691,0.0015,0.0002,0.0001,0,< LOD,0.0001,0.2731,0.0095,0.2851,0.0051,< LOD,0.0001,0.0014,0.0003,0.0019,0.0004,< LOD,0.0003,< LOD,0.0001,< LOD,0.0003,< LOD,0.0004,0.0152,0.0006,< LOD,0.0001,< LOD,0.0011,< LOD,0.0306,< LOD,0.0001,0.0022,0.0009,Passed,,,,,,
4693,1/1/2006 12:59,Supervisor,mna303,nonstromatilite cyanobacteria,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,4.4058,0.4662,0.3869,0.0361,2.9412,0.0488,0.0117,0.0049,0.0326,0.0022,0.0392,0.0114,0.0656,0.002,20.2631,0.1589,0.0022,0.0002,0.0001,0,0.0002,0.0001,0.2508,0.0087,0.271,0.0047,< LOD,0.0001,0.0009,0.0002,0.002,0.0003,< LOD,0.0003,< LOD,0.0001,< LOD,0.0003,0.0007,0.0004,0.0152,0.0005,< LOD,0.0001,< LOD,0.0012,0.0338,0.0283,< LOD,0.0001,0.0016,0.0008,Passed,,,,,,
