4477,1/1/2006 12:05,Supervisor,guat,p,t28,b4,soil,PlantsF1,PlantsF1,3,,0,,0,,0,0.3968,0.0435,0.1351,0.0059,0.0124,0.0027,0.0005,0.0004,0.0012,0.0004,0.0023,0.0005,< LOD,0.0005,< LOD,0.0005,< LOD,0.0006,0.0067,0.0009,0.0009,0.0008,< LOD,0.0008,< LOD,0.006,< LOD,0.0278,< LOD,0.0007,< LOD,0.0016,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,
4478,1/1/2006 12:06,Supervisor,guat,p,t28,b4,soil,PlantsF1,PlantsF1,11,SPECTRUM,100,,0,,0,0.4151,0.022,0.1403,0.0029,0.0126,0.0014,0.0005,0.0003,0.0011,0.0002,0.002,0.0002,< LOD,0.0003,< LOD,0.0003,0.0004,0.0003,0.0067,0.0004,0.0007,0.0004,< LOD,0.0004,< LOD,0.0034,< LOD,0.0134,< LOD,0.0004,< LOD,0.0008,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,
File #,DateTime,Operator,Name,ID,Field1,Field2,test,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,Mg,Mg Err,Al,Al Err,Si,Si Err,P,P Err,S,S Err,Cl,Cl Err,K,K Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,As,As Err,Se,Se Err,Br,Br Err,Rb,Rb Err,Sr,Sr Err,Mo,Mo Err,Cd,Cd Err,Ba,Ba Err,Hg,Hg Err,Pb,Pb Err,Cal Check,,,,,,
4479,1/1/2006 12:08,Supervisor,guat,p,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,< LOD,0.3185,0.0855,0.0351,0.1015,0.0196,0.2386,0.0079,0.2868,0.005,0.0598,0.0156,1.5903,0.0068,0.3714,0.0119,< LOD,0.0003,< LOD,0,< LOD,0.0003,0.1282,0.0016,0.0106,0.0007,0.0005,0.0002,0.0011,0.0001,0.0019,0.0001,< LOD,0.0001,< LOD,0.0002,0.0004,0.0002,0.0065,0.0002,0.0005,0.0002,< LOD,0.0003,< LOD,0.0023,0.0079,0.0077,< LOD,0.0002,< LOD,0.0004,Passed,,,,,,
File #,DateTime,Operator,Name,ID,Field1,Field2,test,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,Ca,Ca Err,Mn,Mn Err,Fe,Fe Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,As,As Err,Se,Se Err,Br,Br Err,Rb,Rb Err,Sr,Sr Err,Mo,Mo Err,Cd,Cd Err,Ba,Ba Err,Hg,Hg Err,Pb,Pb Err,Cal Check,,,,,,,,,,,,,,,,,,,,,,,,,,
4480,1/1/2006 12:15,Supervisor,NAUSAMPLE,biocrust.....maybe,t28,b4,soil,PlantsF1,PlantsF1,17,SPECTRUM,100,,0,,0,5.1629,0.1413,0.0303,0.0041,0.5384,0.0111,< LOD,0.0001,0.0015,0.0005,0.0035,0.0006,< LOD,0.0005,< LOD,0.0001,< LOD,0.0005,0.0042,0.0008,0.0073,0.0008,0.0002,0.0001,< LOD,0.0012,0.103,0.0514,< LOD,0.0001,< LOD,0.0014,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,
File #,DateTime,Operator,Name,ID,Field1,Field2,test,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,Mg,Mg Err,Al,Al Err,Si,Si Err,P,P Err,S,S Err,Cl,Cl Err,K,K Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,As,As Err,Se,Se Err,Br,Br Err,Rb,Rb Err,Sr,Sr Err,Mo,Mo Err,Cd,Cd Err,Ba,Ba Err,Hg,Hg Err,Pb,Pb Err,Cal Check,,,,,,
4481,1/1/2006 12:18,Supervisor,NAUSAMPLE,biocrust.....maybe,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,< LOD,0.1986,0.4457,0.0321,6.7185,0.0688,0.0037,0.0024,0.0041,0.0014,0.0119,0.0089,< LOD,0.0019,2.0289,0.0626,0.0034,0.0002,0.0001,0,0.0002,0.0001,0.0194,0.0028,0.4884,0.007,< LOD,0.0001,0.0012,0.0003,0.0029,0.0004,< LOD,0.0003,< LOD,0,< LOD,0.0003,0.0043,0.0005,0.0056,0.0005,0.0003,0.0001,< LOD,0.0011,0.1017,0.0394,< LOD,0.0001,< LOD,0.0008,Passed,,,,,,
4482,1/1/2006 12:20,Supervisor,NAUSAMPLE,biocrust.....maybe,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,< LOD,0.2034,0.4661,0.0327,6.729,0.0688,< LOD,0.0023,0.0027,0.0013,0.015,0.0089,< LOD,0.0019,2.097,0.0638,0.0033,0.0002,0.0001,0,0.0001,0.0001,0.0166,0.0028,0.4842,0.007,< LOD,0.0001,0.0013,0.0003,0.003,0.0004,< LOD,0.0003,< LOD,0,< LOD,0.0003,0.0051,0.0005,0.0054,0.0005,0.0003,0.0001,< LOD,0.0011,0.088,0.0403,< LOD,0.0001,< LOD,0.0009,Passed,,,,,,
4483,1/1/2006 12:21,Supervisor,NAUSAMPLE,biocrust.....maybe,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,< LOD,0.2009,0.4783,0.0327,6.7482,0.0689,0.0024,0.0024,0.004,0.0014,0.0161,0.009,< LOD,0.0019,2.11,0.0652,0.0034,0.0002,0.0001,0,< LOD,0.0001,0.0187,0.0029,0.4916,0.0072,< LOD,0.0001,0.0012,0.0003,0.0029,0.0004,< LOD,0.0003,< LOD,0,< LOD,0.0003,0.0047,0.0005,0.0055,0.0005,0.0003,0.0001,< LOD,0.0011,0.1387,0.0414,< LOD,0.0001,< LOD,0.0009,Passed,,,,,,
4484,1/1/2006 12:08,Supervisor,matcha sample,matcha,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,< LOD,0.2424,< LOD,0.0227,0.0827,0.014,0.0768,0.0046,0.0887,0.0029,< LOD,0.0113,0.4591,0.0037,0.3954,0.0193,< LOD,0.0002,< LOD,0,0.0002,0.0002,0.1282,0.0025,0.0081,0.0011,0.0002,0.0001,0.0011,0.0002,0.002,0.0002,< LOD,0.0002,< LOD,0.0001,< LOD,0.0002,0.0059,0.0004,0.0009,0.0003,< LOD,0.0002,< LOD,0.0012,< LOD,0.0123,< LOD,0.0001,< LOD,0.0007,Passed,,,,,,
4485,1/1/2006 12:11,Supervisor,matcha sample,matcha,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,0.3672,0.2493,< LOD,0.0239,0.0822,0.0141,0.0912,0.0049,0.1042,0.0031,< LOD,0.0116,0.5364,0.004,0.3826,0.0181,< LOD,0.0002,< LOD,0,0.0003,0.0002,0.1299,0.0024,0.009,0.0011,0.0002,0.0001,0.0011,0.0002,0.0018,0.0002,< LOD,0.0002,< LOD,0.0001,0.0004,0.0002,0.0056,0.0004,0.0007,0.0003,< LOD,0.0002,< LOD,0.0013,< LOD,0.0115,< LOD,0.0001,< LOD,0.0006,Passed,,,,,,
4486,1/1/2006 12:13,Supervisor,matcha sample,matcha,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,< LOD,0.3052,0.1435,0.0367,0.0896,0.0196,0.2661,0.0083,0.3125,0.0052,0.0618,0.016,1.7018,0.0071,0.3729,0.0117,0.0006,0.0003,< LOD,0,< LOD,0.0003,0.1294,0.0016,0.0117,0.0007,0.0008,0.0002,0.0012,0.0001,0.002,0.0001,< LOD,0.0001,< LOD,0.0002,0.0004,0.0002,0.0065,0.0002,0.0006,0.0002,< LOD,0.0003,< LOD,0.0023,0.012,0.0077,< LOD,0.0002,< LOD,0.0004,Passed,,,,,,
4487,1/1/2006 12:19,Supervisor,mna p383,cyanotype layered,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,4.893,0.5824,0.2171,0.0367,0.9527,0.0326,0.0136,0.007,0.0549,0.0029,0.0557,0.0145,0.1638,0.002,25.8426,0.139,< LOD,0.0003,0.0001,0,< LOD,0.0002,0.1803,0.0063,0.5719,0.0052,< LOD,0.0001,0.0004,0.0002,0.0005,0.0002,0.0005,0.0002,< LOD,0.0001,< LOD,0.0002,< LOD,0.0003,0.0206,0.0004,< LOD,0.0002,< LOD,0.0017,< LOD,0.0219,< LOD,0.0001,< LOD,0.0006,Passed,,,,,,
File #,DateTime,Operator,Name,ID,Field1,Field2,test,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,Ca,Ca Err,Mn,Mn Err,Fe,Fe Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,As,As Err,Se,Se Err,Br,Br Err,Rb,Rb Err,Sr,Sr Err,Mo,Mo Err,Cd,Cd Err,Ba,Ba Err,Hg,Hg Err,Pb,Pb Err,Cal Check,,,,,,,,,,,,,,,,,,,,,,,,,,
4488,1/1/2006 12:22,Supervisor,mna p383,cyanotype non- layered,t28,b4,soil,PlantsF1,PlantsF1,15,,0,,0,,0,27.9421,0.197,0.3267,0.0106,1.0951,0.0097,< LOD,0.0002,0.0005,0.0002,0.0021,0.0004,< LOD,0.0003,< LOD,0.0001,< LOD,0.0003,< LOD,0.0004,0.0165,0.0006,< LOD,0.0003,< LOD,0.0026,0.2228,0.0343,< LOD,0.0002,< LOD,0.0009,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,
File #,DateTime,Operator,Name,ID,Field1,Field2,test,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,Mg,Mg Err,Al,Al Err,Si,Si Err,P,P Err,S,S Err,Cl,Cl Err,K,K Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,As,As Err,Se,Se Err,Br,Br Err,Rb,Rb Err,Sr,Sr Err,Mo,Mo Err,Cd,Cd Err,Ba,Ba Err,Hg,Hg Err,Pb,Pb Err,Cal Check,,,,,,
4489,1/1/2006 12:22,Supervisor,mna p383,cyanotype non- layered,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,5.0963,0.5795,0.2298,0.0366,0.867,0.0312,0.017,0.0069,0.044,0.0028,0.0604,0.0142,0.1556,0.002,26.4799,0.1482,< LOD,0.0003,0.0001,0,< LOD,0.0002,0.2539,0.0078,0.7974,0.0064,< LOD,0.0001,0.0005,0.0002,0.0025,0.0003,0.0004,0.0002,< LOD,0.0001,< LOD,0.0002,< LOD,0.0003,0.0198,0.0005,< LOD,0.0002,< LOD,0.0016,0.0355,0.0243,0.0001,0.0001,< LOD,0.0007,Passed,,,,,,
4490,1/1/2006 12:40,Supervisor,mna p383,cyanotype layered,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,5.6903,0.6221,0.3567,0.0424,1.8758,0.0445,0.0077,0.0075,0.0793,0.0034,0.0552,0.0159,0.2487,0.0023,26.3177,0.1387,0.0004,0.0003,0.0001,0,< LOD,0.0002,0.2308,0.0072,0.9602,0.0066,< LOD,0.0001,0.0014,0.0002,0.0018,0.0003,< LOD,0.0002,< LOD,0.0001,0.0002,0.0002,< LOD,0.0003,0.0205,0.0004,< LOD,0.0002,< LOD,0.0017,0.1151,0.023,< LOD,0.0001,0.0019,0.0006,Passed,,,,,,
4519,1/1/2006 12:03,Supervisor,matcha,plantsample2,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,0.2944,0.2591,< LOD,0.0261,0.0794,0.0153,0.1132,0.0054,0.1323,0.0034,< LOD,0.0123,0.7057,0.0045,0.404,0.0168,< LOD,0.0002,< LOD,0,0.0002,0.0002,0.1331,0.0022,0.0117,0.001,0.0003,0.0001,0.0011,0.0001,0.0018,0.0002,< LOD,0.0002,< LOD,0.0001,0.0004,0.0002,0.0058,0.0003,0.0009,0.0003,< LOD,0.0002,< LOD,0.0014,< LOD,0.0103,< LOD,0.0002,< LOD,0.0006,Passed,,,,,,
4520,1/1/2006 12:05,Supervisor,matcha,plantsample2,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,< LOD,0.3074,0.0652,0.0331,0.1095,0.019,0.2236,0.0076,0.265,0.0048,0.0326,0.0151,1.4598,0.0065,0.4044,0.0128,0.0005,0.0003,< LOD,0,< LOD,0.0002,0.1308,0.0017,0.0123,0.0008,0.0005,0.0002,0.0011,0.0001,0.002,0.0001,< LOD,0.0001,< LOD,0.0002,0.0003,0.0002,0.0066,0.0003,0.0007,0.0002,< LOD,0.0003,< LOD,0.0021,< LOD,0.0081,< LOD,0.0002,< LOD,0.0005,Passed,,,,,,
4521,1/1/2006 12:08,Supervisor,matcha,plantsample2,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,< LOD,0.2992,0.114,0.0342,0.0942,0.0186,0.2251,0.0076,0.2689,0.0048,0.0335,0.0152,1.4687,0.0065,0.3737,0.0123,0.0003,0.0003,< LOD,0,0.0003,0.0002,0.1288,0.0017,0.0107,0.0008,0.0004,0.0002,0.0011,0.0001,0.002,0.0001,< LOD,0.0001,< LOD,0.0002,0.0005,0.0002,0.0065,0.0003,0.0008,0.0002,< LOD,0.0003,< LOD,0.0021,0.0123,0.008,< LOD,0.0002,< LOD,0.0004,Passed,,,,,,
4522,1/1/2006 12:18,Supervisor,mna384,layeredcyanotype2,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,2.5351,0.5132,0.2995,0.0384,2.303,0.0466,0.0111,0.0064,0.0948,0.0033,0.0535,0.0138,0.1639,0.0022,28.0878,0.1644,0.0011,0.0003,0.0002,0,< LOD,0.0002,0.3695,0.0103,1.5869,0.0097,< LOD,0.0001,0.0037,0.0003,0.0039,0.0004,0.0011,0.0003,< LOD,0.0001,< LOD,0.0003,< LOD,0.0004,0.0241,0.0005,< LOD,0.0002,< LOD,0.0015,0.3963,0.0303,< LOD,0.0001,0.0027,0.0008,Passed,,,,,,
4523,1/1/2006 12:25,Supervisor,mna384,layeredcyanotype2,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,3.1734,0.5215,0.286,0.0376,2.3454,0.047,0.0111,0.0064,0.0972,0.0034,0.0522,0.0139,0.1604,0.0023,27.7755,0.1626,0.0015,0.0003,0.0002,0,< LOD,0.0002,0.3739,0.0103,1.5759,0.0096,< LOD,0.0001,0.0038,0.0003,0.0036,0.0004,0.0004,0.0003,< LOD,0.0001,< LOD,0.0003,< LOD,0.0004,0.0236,0.0005,< LOD,0.0002,< LOD,0.0015,0.3955,0.0302,< LOD,0.0001,0.0034,0.0008,Passed,,,,,,
4524,1/1/2006 12:27,Supervisor,mna384,layeredcyanotype2,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,3.0466,0.5281,0.2642,0.0376,2.3212,0.0469,0.0072,0.0064,0.0926,0.0033,0.0484,0.0138,0.1612,0.0022,27.8111,0.163,0.0012,0.0003,0.0002,0,0.0002,0.0002,0.3673,0.0102,1.5712,0.0096,< LOD,0.0001,0.0039,0.0003,0.0039,0.0004,0.0004,0.0003,< LOD,0.0001,< LOD,0.0003,< LOD,0.0004,0.0241,0.0005,< LOD,0.0002,< LOD,0.0015,0.3744,0.0302,< LOD,0.0001,0.0034,0.0008,Passed,,,,,,
4525,1/1/2006 12:29,Supervisor,mna384,layeredcyanotype2,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,3.0999,0.5222,0.2859,0.0376,2.3803,0.0472,0.0097,0.0064,0.0945,0.0033,0.0489,0.0139,0.1684,0.0022,27.7731,0.1629,0.0011,0.0003,0.0002,0,0.0002,0.0002,0.3741,0.0103,1.5745,0.0097,< LOD,0.0001,0.004,0.0003,0.0037,0.0004,0.0006,0.0003,< LOD,0.0001,< LOD,0.0003,< LOD,0.0004,0.0237,0.0005,< LOD,0.0002,< LOD,0.0015,0.4074,0.0302,< LOD,0.0001,0.003,0.0008,Passed,,,,,,
4526,1/1/2006 12:01,Supervisor,mna384,layeredcyanotype2,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,2.8662,0.514,0.2777,0.0373,2.3859,0.0472,0.0148,0.0064,0.0967,0.0033,0.0444,0.0138,0.1683,0.0022,27.5411,0.1607,0.0015,0.0003,0.0002,0,0.0003,0.0002,0.3629,0.01,1.546,0.0095,< LOD,0.0001,0.0038,0.0003,0.0036,0.0004,0.0007,0.0003,< LOD,0.0001,< LOD,0.0003,< LOD,0.0003,0.0237,0.0005,< LOD,0.0001,< LOD,0.0015,0.4056,0.0295,0.0001,0.0001,0.0031,0.0007,Passed,,,,,,
4527,1/1/2006 12:04,Supervisor,mna384,layeredcyanotype2,t28,b4,soil,PlantsF1,PlantsF1,56,SPECTRUM,100,,0,,0,3.4038,0.5654,0.2281,0.0397,0.9395,0.0353,0.013,0.0076,0.0551,0.0033,0.0696,0.016,0.1629,0.0023,24.7938,0.1388,< LOD,0.0003,0.0001,0,< LOD,0.0002,0.1219,0.0052,0.4194,0.0045,< LOD,0.0001,0.0005,0.0002,0.0006,0.0002,0.0004,0.0002,< LOD,0.0001,< LOD,0.0002,< LOD,0.0003,0.0224,0.0005,< LOD,0.0002,< LOD,0.0016,< LOD,0.0226,< LOD,0.0001,0.0007,0.0006,Passed,,,,,,
File #,DateTime,Operator,Name,ID,Field1,Field2,test,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,Ca,Ca Err,Mn,Mn Err,Fe,Fe Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,As,As Err,Se,Se Err,Br,Br Err,Rb,Rb Err,Sr,Sr Err,Mo,Mo Err,Cd,Cd Err,Ba,Ba Err,Hg,Hg Err,Pb,Pb Err,Cal Check,,,,,,,,,,,,,,,,,,,,,,,,,,
4528,1/1/2006 12:06,Supervisor,mna384,layeredcyanotype2,t28,b4,soil,PlantsF1,PlantsF1,26,,0,,0,,0,24.2863,0.1468,0.1038,0.0048,0.4064,0.0048,< LOD,0.0001,0.0005,0.0002,0.0005,0.0002,< LOD,0.0002,< LOD,0.0001,< LOD,0.0002,< LOD,0.0003,0.0217,0.0005,< LOD,0.0002,0.0019,0.0017,0.0279,0.0238,< LOD,0.0001,0.0007,0.0007,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,
4529,1/1/2006 12:08,Supervisor,mna384,layeredcyanotype2,t28,b4,soil,PlantsF1,PlantsF1,11,,0,,0,,0,24.9601,0.2304,0.1084,0.0076,0.4177,0.0075,< LOD,0.0002,< LOD,0.0003,0.0005,0.0004,< LOD,0.0004,< LOD,0.0001,< LOD,0.0004,< LOD,0.0005,0.0226,0.0008,< LOD,0.0003,< LOD,0.0026,< LOD,0.0373,< LOD,0.0002,< LOD,0.0011,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,
File #,DateTime,Operator,Name,ID,Field1,Field2,test,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,Mg,Mg Err,Al,Al Err,Si,Si Err,P,P Err,S,S Err,Cl,Cl Err,K,K Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,As,As Err,Se,Se Err,Br,Br Err,Rb,Rb Err,Sr,Sr Err,Mo,Mo Err,Cd,Cd Err,Ba,Ba Err,Hg,Hg Err,Pb,Pb Err,Cal Check,,,,,,
4530,1/1/2006 12:09,Supervisor,mna384,layeredcyanotype2,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,3.3625,0.5341,0.2162,0.0365,0.9776,0.0328,0.0133,0.0069,0.0591,0.003,0.0839,0.0148,0.1701,0.002,24.8875,0.1399,< LOD,0.0003,0.0001,0,0.0002,0.0002,0.1266,0.0053,0.4173,0.0046,< LOD,0.0001,0.0004,0.0002,0.0005,0.0002,< LOD,0.0002,< LOD,0.0001,0.0004,0.0002,< LOD,0.0003,0.0218,0.0005,< LOD,0.0002,0.0017,0.0016,< LOD,0.0225,< LOD,0.0001,0.0011,0.0007,Passed,,,,,,
4531,1/1/2006 12:10,Supervisor,mna384,layeredcyanotype2,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,3.4866,0.5346,0.1855,0.0358,0.9647,0.0329,0.0109,0.0069,0.0576,0.003,0.0849,0.015,0.1799,0.0021,24.8922,0.14,< LOD,0.0003,0.0001,0,< LOD,0.0002,0.12,0.0052,0.4161,0.0045,< LOD,0.0001,0.0005,0.0002,0.0008,0.0002,< LOD,0.0002,< LOD,0.0001,< LOD,0.0002,< LOD,0.0003,0.0222,0.0005,< LOD,0.0002,< LOD,0.0016,< LOD,0.0228,< LOD,0.0001,< LOD,0.0007,Passed,,,,,,
4532,1/1/2006 12:12,Supervisor,mna384,layeredcyanotype2,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,3.2461,0.5351,0.2297,0.037,0.9637,0.0327,0.0135,0.0069,0.0592,0.003,0.0789,0.0148,0.1703,0.002,24.5591,0.1376,< LOD,0.0003,0.0001,0,< LOD,0.0002,0.1206,0.0051,0.4134,0.0045,< LOD,0.0001,0.0004,0.0002,0.0007,0.0002,< LOD,0.0002,< LOD,0.0001,0.0003,0.0002,< LOD,0.0003,0.0219,0.0005,< LOD,0.0002,< LOD,0.0016,< LOD,0.0226,< LOD,0.0001,0.0009,0.0006,Passed,,,,,,
4533,1/1/2006 12:14,Supervisor,mna384,layeredcyanotype2,t28,b4,soil,PlantsF1,PlantsF1,31,,0,,0,,0,5.3975,3.2677,0.3935,0.2276,1.0486,0.1879,< LOD,0.0382,0.0292,0.0158,< LOD,0.0838,0.1825,0.0117,24.4207,0.1373,< LOD,0.0014,< LOD,0.0001,< LOD,0.0009,0.1256,0.0054,0.4128,0.0045,< LOD,0.0001,0.0004,0.0002,0.0005,0.0002,< LOD,0.0002,< LOD,0.0001,< LOD,0.0002,< LOD,0.0003,0.0221,0.0005,< LOD,0.0002,0.002,0.0016,< LOD,0.0224,< LOD,0.0001,0.0007,0.0006,Passed,,,,,,
File #,DateTime,Operator,Name,ID,Field1,Field2,test,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,Ca,Ca Err,Mn,Mn Err,Fe,Fe Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,As,As Err,Se,Se Err,Br,Br Err,Rb,Rb Err,Sr,Sr Err,Mo,Mo Err,Cd,Cd Err,Ba,Ba Err,Hg,Hg Err,Pb,Pb Err,Cal Check,,,,,,,,,,,,,,,,,,,,,,,,,,
4534,1/1/2006 12:14,Supervisor,mna384,layeredcyanotype2,t28,b4,soil,PlantsF1,PlantsF1,13,,0,,0,,0,24.6281,0.2096,0.1087,0.007,0.4138,0.0068,< LOD,0.0002,0.0003,0.0002,0.0007,0.0003,< LOD,0.0003,< LOD,0.0001,< LOD,0.0003,< LOD,0.0005,0.0219,0.0007,< LOD,0.0003,< LOD,0.0024,< LOD,0.0338,< LOD,0.0002,0.0011,0.001,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,
File #,DateTime,Operator,Name,ID,Field1,Field2,test,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,Mg,Mg Err,Al,Al Err,Si,Si Err,P,P Err,S,S Err,Cl,Cl Err,K,K Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,As,As Err,Se,Se Err,Br,Br Err,Rb,Rb Err,Sr,Sr Err,Mo,Mo Err,Cd,Cd Err,Ba,Ba Err,Hg,Hg Err,Pb,Pb Err,Cal Check,,,,,,
4535,1/1/2006 12:15,Supervisor,mna384,layeredcyanotype2,t28,b4,soil,PlantsF1,PlantsF1,41,,0,,0,,0,3.2695,0.885,0.2026,0.0597,1.0064,0.0548,0.0141,0.0114,0.0603,0.005,0.0837,0.0247,0.1779,0.0033,24.9525,0.14,< LOD,0.0004,0.0001,0,< LOD,0.0003,0.125,0.0053,0.4205,0.0046,< LOD,0.0001,0.0004,0.0002,0.0005,0.0002,< LOD,0.0002,< LOD,0.0001,< LOD,0.0002,< LOD,0.0003,0.022,0.0005,< LOD,0.0002,0.002,0.0016,< LOD,0.0227,< LOD,0.0001,0.0008,0.0007,Passed,,,,,,
File #,DateTime,Operator,Name,ID,Field1,Field2,test,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,Ca,Ca Err,Mn,Mn Err,Fe,Fe Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,As,As Err,Se,Se Err,Br,Br Err,Rb,Rb Err,Sr,Sr Err,Mo,Mo Err,Cd,Cd Err,Ba,Ba Err,Hg,Hg Err,Pb,Pb Err,Cal Check,,,,,,,,,,,,,,,,,,,,,,,,,,
4536,1/1/2006 12:16,Supervisor,mna384,layeredcyanotype2,t28,b4,soil,PlantsF1,PlantsF1,17,,0,,0,,0,24.6902,0.1843,0.1055,0.0061,0.4157,0.006,< LOD,0.0001,0.0004,0.0002,0.0008,0.0003,< LOD,0.0003,< LOD,0.0001,0.0004,0.0003,< LOD,0.0004,0.0222,0.0006,< LOD,0.0002,< LOD,0.0022,< LOD,0.0297,< LOD,0.0002,0.001,0.0009,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,
4537,1/1/2006 12:17,Supervisor,mna384,layeredcyanotype2,t28,b4,soil,PlantsF1,PlantsF1,6,,0,,0,,0,25.147,0.3155,0.1128,0.0106,0.4249,0.0103,< LOD,0.0003,0.0006,0.0004,0.0006,0.0005,< LOD,0.0005,< LOD,0.0002,< LOD,0.0005,< LOD,0.0007,0.0229,0.0011,< LOD,0.0004,< LOD,0.0036,< LOD,0.0497,< LOD,0.0003,< LOD,0.0015,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,
File #,DateTime,Operator,Name,ID,Field1,Field2,test,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,Mg,Mg Err,Al,Al Err,Si,Si Err,P,P Err,S,S Err,Cl,Cl Err,K,K Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,As,As Err,Se,Se Err,Br,Br Err,Rb,Rb Err,Sr,Sr Err,Mo,Mo Err,Cd,Cd Err,Ba,Ba Err,Hg,Hg Err,Pb,Pb Err,Cal Check,,,,,,
4538,1/1/2006 12:17,Supervisor,mna384,layeredcyanotype2,t28,b4,soil,PlantsF1,PlantsF1,60,,0,,0,,0,2.8748,0.5275,0.2374,0.037,1.1069,0.0343,0.0099,0.0068,0.0504,0.0028,0.077,0.0146,0.1593,0.002,24.9827,0.1412,< LOD,0.0003,0.0001,0,0.0002,0.0002,0.1473,0.0057,0.5508,0.0053,< LOD,0.0001,0.0005,0.0002,0.0008,0.0002,0.0003,0.0002,< LOD,0.0001,< LOD,0.0002,< LOD,0.0003,0.0232,0.0005,< LOD,0.0002,< LOD,0.0016,< LOD,0.0227,< LOD,0.0001,< LOD,0.0007,Passed,,,,,,
