Position,Bin_Number,Outlier,File #,DateTime,Operator,Name,ID,Field1,Field2,test,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,Mg,Mg Err,Al,Al Err,Si,Si Err,P,P Err,S,S Err,K,K Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Zr,Zr Err,Ag,Ag Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Ba,Ba Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Cal Check
4,T6R1,0,5102,2/7/2006 10:45,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.0982,0.8083,4.7432,0.1249,21.0918,0.0646,0.0158,0.0042,3.6995,0.0338,1.0127,0.0127,2.6991,0.0162,0.0102,0.0034,< LOD,0.0006,0.0029,0.0011,0.0201,0.0015,1.8678,0.0178,< LOD,0.0009,0.0022,0.0008,0.0021,0.0007,0.0039,0.0007,< LOD,0.0003,< LOD,0.0003,0.0146,0.001,0.0344,0.0007,0.009,0.0005,< LOD,0.0018,< LOD,0.0019,< LOD,0.0013,< LOD,0.0074,0.1907,0.0338,< LOD,0.001,< LOD,0.0005,0.0019,0.0012,Passed
4,T6R1,0,5103,2/7/2006 10:46,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.3115,0.689,4.6357,0.1262,21.6109,0.0668,0.0149,0.0037,1.4741,0.0218,1.088,0.0129,1.5443,0.0121,< LOD,0.0029,< LOD,0.0005,0.0027,0.001,0.0168,0.0013,1.5303,0.0154,< LOD,0.0008,0.0015,0.0007,0.002,0.0006,0.0027,0.0006,< LOD,0.0003,< LOD,0.0003,0.0129,0.0009,0.0286,0.0006,0.0085,0.0005,0.0023,0.0019,< LOD,0.0019,0.0014,0.0013,< LOD,0.0074,0.2135,0.0329,< LOD,0.001,< LOD,0.0005,0.0017,0.0011,Passed
,,1,5104,2/7/2006 10:48,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,< LOD,1.061,< LOD,0.1007,12.6437,0.0532,0.0117,0.0032,5.1613,0.0444,0.9129,0.0115,2.4226,0.0159,< LOD,0.002,< LOD,0.0006,< LOD,0.001,0.0108,0.001,0.872,0.0125,< LOD,0.0007,0.0015,0.0007,0.0026,0.0008,0.0028,0.0007,< LOD,0.0003,< LOD,0.0003,0.0287,0.0014,0.0348,0.0008,0.0069,0.0005,0.0057,0.0021,< LOD,0.0021,< LOD,0.0013,< LOD,0.009,0.3152,0.0471,< LOD,0.001,< LOD,0.0005,0.0014,0.0013,Passed
5,T6R1,0,5105,2/7/2006 10:51,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,0.9174,0.4246,9.6239,0.1434,29.0426,0.0741,0.0213,0.0049,2.9068,0.0251,0.8503,0.0122,2.7905,0.0157,0.0569,0.0037,< LOD,0.0004,0.0029,0.001,0.0165,0.0017,1.6341,0.0162,< LOD,0.0009,0.0011,0.0007,0.0016,0.0006,0.0025,0.0005,0.0005,0.0003,< LOD,0.0003,0.0078,0.0007,0.0367,0.0007,0.0075,0.0005,< LOD,0.0018,< LOD,0.0018,< LOD,0.0014,< LOD,0.0061,0.1368,0.0247,< LOD,0.0009,< LOD,0.0005,< LOD,0.0012,Passed
5,T6R1,0,5106,2/7/2006 10:53,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,0.7749,0.4207,9.2778,0.1451,28.4716,0.0736,0.0183,0.0043,1.7762,0.0203,1.0144,0.013,1.9521,0.0132,0.0419,0.0034,0.0007,0.0004,< LOD,0.0009,0.0213,0.0016,1.5803,0.0155,< LOD,0.0009,0.0012,0.0008,0.001,0.0006,0.0029,0.0005,0.0003,0.0003,< LOD,0.0003,0.0099,0.0007,0.0385,0.0008,0.0088,0.0005,0.0027,0.0019,< LOD,0.0019,0.0032,0.0015,< LOD,0.0062,0.138,0.0254,< LOD,0.0009,< LOD,0.0006,0.0012,0.0012,Passed
6,T6R1,0,5107,2/7/2006 10:54,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.2058,0.9165,4.7399,0.1163,21.4063,0.0676,0.0338,0.0054,9.64,0.053,1.4,0.0149,6.291,0.0256,< LOD,0.004,< LOD,0.0006,0.0024,0.0014,0.0182,0.0019,1.5092,0.0178,< LOD,0.0008,0.0007,0.0007,0.0014,0.0007,0.0034,0.0006,0.0004,0.0003,0.0003,0.0003,0.0142,0.001,0.0369,0.0008,0.0062,0.0004,< LOD,0.0016,< LOD,0.0019,< LOD,0.0013,< LOD,0.0069,0.2563,0.0342,< LOD,0.0009,< LOD,0.0005,< LOD,0.0012,Passed
6,T6R1,0,5108,2/7/2006 10:56,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,0.895,0.8636,5.3021,0.1142,22.1843,0.0664,0.0396,0.0055,8.927,0.0503,1.0867,0.0133,6.3869,0.0256,0.031,0.0041,< LOD,0.0006,< LOD,0.0013,0.0227,0.0019,1.5219,0.0178,< LOD,0.0008,0.0011,0.0008,0.0017,0.0008,0.0038,0.0006,0.0005,0.0003,< LOD,0.0003,0.0139,0.001,0.0391,0.0008,0.0069,0.0004,< LOD,0.0016,< LOD,0.0019,< LOD,0.0013,< LOD,0.0069,0.1789,0.0345,< LOD,0.0009,< LOD,0.0005,< LOD,0.0012,Passed
7,T6R1,0,5109,2/7/2006 10:57,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,0.7109,0.511,6.4358,0.1206,27.3157,0.0754,0.0214,0.0042,0.7152,0.0142,1.6021,0.0154,2.3726,0.0145,0.05,0.0035,0.001,0.0004,0.002,0.0009,0.0214,0.0015,1.733,0.0164,< LOD,0.0009,0.0011,0.0007,0.0016,0.0006,0.0022,0.0005,0.0003,0.0003,< LOD,0.0003,0.0117,0.0008,0.0318,0.0007,0.0102,0.0005,< LOD,0.0018,< LOD,0.0018,< LOD,0.0013,< LOD,0.0065,0.129,0.0259,< LOD,0.001,< LOD,0.0005,< LOD,0.0012,Passed
7,T6R1,0,5110,2/7/2006 10:58,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.5261,0.6365,5.5307,0.1305,23.061,0.0691,0.0104,0.0036,0.8551,0.0169,0.836,0.0116,1.4824,0.0117,0.0497,0.0035,< LOD,0.0005,0.001,0.001,0.0144,0.0013,1.5438,0.0151,< LOD,0.001,0.0008,0.0007,0.0017,0.0006,0.0023,0.0006,0.0004,0.0003,< LOD,0.0003,0.0088,0.0008,0.0349,0.0008,0.0088,0.0005,< LOD,0.002,< LOD,0.002,< LOD,0.0014,< LOD,0.0062,0.1585,0.0264,< LOD,0.0009,< LOD,0.0006,< LOD,0.0013,Passed
8,T6R1,0,5111,2/7/2006 11:00,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.4495,0.5649,5.0595,0.1359,27.3043,0.0894,0.0082,0.0037,1.7814,0.0205,2.0778,0.0177,1.3426,0.011,< LOD,0.0029,< LOD,0.0004,0.0052,0.0009,0.0137,0.0014,0.8631,0.0114,< LOD,0.0008,< LOD,0.0007,0.0016,0.0005,0.0021,0.0005,< LOD,0.0003,0.0003,0.0003,0.0179,0.0008,0.0256,0.0007,0.01,0.0005,< LOD,0.002,< LOD,0.002,< LOD,0.0014,< LOD,0.006,0.1638,0.0255,< LOD,0.0009,< LOD,0.0006,0.0017,0.0013,Passed
8,T6R1,0,5112,2/7/2006 11:01,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,0.6666,0.5003,6.8155,0.1378,27.514,0.0809,0.0152,0.004,1.2535,0.0177,1.7127,0.0161,1.6316,0.0121,0.034,0.0032,0.0005,0.0004,0.0009,0.0009,0.0158,0.0014,1.3837,0.0145,< LOD,0.0009,0.0018,0.0008,0.0016,0.0006,0.003,0.0005,0.0004,0.0003,< LOD,0.0003,0.0125,0.0008,0.0339,0.0007,0.0081,0.0005,< LOD,0.0019,< LOD,0.0019,< LOD,0.0014,< LOD,0.0062,0.141,0.0257,< LOD,0.0009,< LOD,0.0005,< LOD,0.0012,Passed
9,T6R1,0,5113,2/7/2006 11:02,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.4646,0.7786,4.6458,0.1208,24.3935,0.0772,0.0181,0.0046,5.4542,0.0375,1.3501,0.0146,3.3899,0.0179,0.0118,0.0032,< LOD,0.0005,< LOD,0.0011,0.0185,0.0016,1.0093,0.0133,< LOD,0.0008,< LOD,0.0006,0.0013,0.0006,0.0026,0.0006,< LOD,0.0003,< LOD,0.0003,0.0133,0.0008,0.0321,0.0008,0.0082,0.0005,< LOD,0.0019,< LOD,0.002,0.0014,0.0014,< LOD,0.0062,0.11,0.0277,< LOD,0.001,< LOD,0.0006,< LOD,0.0013,Passed
9,T6R1,0,5114,2/7/2006 11:04,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.8472,0.8198,3.6875,0.1088,22.5066,0.0726,0.0242,0.0047,6.8408,0.0436,0.9932,0.0127,4.1519,0.0201,< LOD,0.0033,< LOD,0.0005,< LOD,0.0011,0.0243,0.0017,1.0588,0.014,< LOD,0.0007,0.0014,0.0008,0.0015,0.0007,0.003,0.0006,< LOD,0.0003,< LOD,0.0003,0.018,0.001,0.0321,0.0007,0.0094,0.0005,< LOD,0.0018,< LOD,0.0019,< LOD,0.0013,< LOD,0.0067,0.1478,0.0312,< LOD,0.0009,< LOD,0.0005,0.0023,0.0013,Passed
1,T3R1,0,5115,2/7/2006 11:08,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,2.0079,0.6937,4.5137,0.1217,26.1185,0.0858,0.0318,0.0049,4.0382,0.0314,1.6774,0.0162,3.5549,0.0181,0.03,0.0035,< LOD,0.0005,0.0031,0.0011,0.0203,0.0017,1.3952,0.0155,< LOD,0.0009,0.0011,0.0008,0.0018,0.0007,0.0029,0.0006,< LOD,0.0003,< LOD,0.0003,0.0125,0.0008,0.0333,0.0007,0.0079,0.0005,< LOD,0.0018,< LOD,0.0019,< LOD,0.0013,< LOD,0.0063,0.1259,0.0271,< LOD,0.0009,< LOD,0.0005,0.0018,0.0012,Passed
2,T3R1,0,5116,2/7/2006 11:10,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.6213,0.726,6.2546,0.1242,25.6292,0.0775,0.0565,0.0058,7.1724,0.0417,1.6761,0.0162,5.6054,0.0232,0.0072,0.0037,< LOD,0.0005,< LOD,0.0012,0.0162,0.0018,1.1662,0.0151,< LOD,0.0007,< LOD,0.0007,0.001,0.0007,0.0016,0.0005,< LOD,0.0003,< LOD,0.0003,0.0127,0.0008,0.0492,0.0009,0.0057,0.0004,0.0017,0.0017,< LOD,0.0019,< LOD,0.0014,< LOD,0.0065,0.1644,0.0298,< LOD,0.0009,< LOD,0.0005,0.0027,0.0012,Passed
3,T3R1,0,5117,2/7/2006 11:12,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.9632,0.6544,4.6732,0.1128,24.6021,0.0722,0.0354,0.0047,2.6783,0.0273,1.3467,0.0146,2.0028,0.0138,0.1882,0.0045,0.0072,0.0006,0.0024,0.001,0.0479,0.0018,2.5647,0.0201,< LOD,0.0014,0.001,0.0008,0.0015,0.0006,0.0069,0.0008,0.0008,0.0004,< LOD,0.0003,0.0128,0.0008,0.0201,0.0007,0.0434,0.0008,< LOD,0.002,< LOD,0.0021,< LOD,0.0014,0.0058,0.0058,0.0942,0.0238,< LOD,0.0009,< LOD,0.0006,0.0021,0.0014,Passed
4,T3R1,0,5118,2/7/2006 11:13,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.0321,0.6613,8.8168,0.0851,25.4184,0.0321,0.0656,0.0071,9.8796,0.0509,0.7523,0.0121,6.2041,0.0256,0.09,0.0051,0.001,0.0007,< LOD,0.0017,0.0224,0.0027,2.5566,0.0231,0.0034,0.0009,0.0018,0.0009,0.006,0.0011,0.0108,0.0009,0.0006,0.0003,< LOD,0.0003,0.0128,0.0009,0.016,0.0005,0.0377,0.0006,< LOD,0.0013,< LOD,0.0016,< LOD,0.0011,< LOD,0.0065,0.1109,0.0301,< LOD,0.0011,< LOD,0.0005,0.0017,0.0012,Passed
5,T3R1,0,5119,2/7/2006 11:14,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.7473,0.5369,5.365,0.1381,28.0064,0.092,0.0161,0.0038,0.7703,0.0141,1.6849,0.0162,1.4689,0.0114,0.0671,0.0034,0.0027,0.0004,0.0027,0.0009,0.0232,0.0014,1.3379,0.014,< LOD,0.001,0.0012,0.0007,0.0012,0.0005,0.0022,0.0005,< LOD,0.0003,< LOD,0.0003,0.0096,0.0007,0.0355,0.0008,0.0093,0.0006,< LOD,0.0021,< LOD,0.0021,< LOD,0.0014,< LOD,0.0056,0.1056,0.0226,< LOD,0.0009,< LOD,0.0006,< LOD,0.0013,Passed
6,T3R1,0,5120,2/7/2006 11:16,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.0467,0.6897,4.522,0.1292,25.3158,0.084,0.0221,0.0043,2.6958,0.0265,1.0819,0.0133,2.1411,0.014,0.0308,0.0035,< LOD,0.0005,< LOD,0.0009,0.0206,0.0014,1.4987,0.0154,< LOD,0.0009,0.0012,0.0007,0.0021,0.0006,0.0027,0.0005,< LOD,0.0003,< LOD,0.0003,0.0116,0.0008,0.0398,0.0008,0.0075,0.0005,< LOD,0.0019,< LOD,0.002,< LOD,0.0013,< LOD,0.0065,0.2066,0.0291,< LOD,0.0009,< LOD,0.0005,< LOD,0.0012,Passed
7,T3R1,0,5121,2/7/2006 11:17,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.4236,0.6049,3.5551,0.1098,27.3447,0.0902,0.0297,0.0047,4.2789,0.0313,1.1622,0.0138,2.8731,0.0162,0.0845,0.0037,0.0069,0.0005,< LOD,0.001,0.0194,0.0016,1.5905,0.0163,< LOD,0.0009,0.0011,0.0007,0.0014,0.0006,0.0046,0.0006,0.0006,0.0003,< LOD,0.0003,0.0099,0.0008,0.0181,0.0006,0.0173,0.0005,< LOD,0.0018,< LOD,0.0019,< LOD,0.0012,< LOD,0.0065,0.0801,0.0273,< LOD,0.0009,< LOD,0.0005,< LOD,0.0012,Passed
8,T3R1,0,5122,2/7/2006 11:18,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.5933,0.4975,7.2493,0.1433,27.9609,0.0849,0.046,0.0055,2.6527,0.0255,1.8112,0.0174,2.4933,0.0154,0.3497,0.0056,0.0108,0.0005,0.0069,0.0011,0.0578,0.002,3.973,0.0253,< LOD,0.0015,0.0009,0.0008,0.0025,0.0007,0.0078,0.0008,0.0012,0.0003,< LOD,0.0003,0.0112,0.0007,0.0214,0.0007,0.0418,0.0008,< LOD,0.0018,< LOD,0.002,0.0018,0.0013,< LOD,0.0059,0.0603,0.0227,< LOD,0.0009,< LOD,0.0006,0.0015,0.0013,Passed
9,T3R1,0,5123,2/7/2006 11:19,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.774,0.7535,4.9896,0.1257,23.6754,0.0759,0.0263,0.0046,3.7148,0.0319,0.9787,0.0126,3.4672,0.018,0.064,0.0037,0.0014,0.0005,0.0048,0.0011,0.0163,0.0015,1.2276,0.0144,< LOD,0.0009,0.0008,0.0007,0.0014,0.0006,0.0029,0.0005,0.0009,0.0003,< LOD,0.0003,0.0075,0.0008,0.0507,0.0009,0.009,0.0005,< LOD,0.002,< LOD,0.0021,< LOD,0.0014,< LOD,0.006,0.1219,0.0262,< LOD,0.0009,< LOD,0.0006,< LOD,0.0014,Passed
1,T2R1,0,5124,2/7/2006 11:24,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.9899,0.7104,3.589,0.1148,24.3654,0.0792,0.0141,0.0039,1.9301,0.023,1.2606,0.0138,1.9721,0.0134,0.0459,0.0032,0.0008,0.0005,0.0058,0.001,0.0148,0.0013,1.0862,0.0129,< LOD,0.0011,0.0007,0.0006,0.0009,0.0005,0.0029,0.0005,0.0005,0.0004,< LOD,0.0003,0.009,0.0007,0.0425,0.0009,0.0085,0.0006,< LOD,0.0023,< LOD,0.0023,< LOD,0.0015,< LOD,0.0056,0.1072,0.0237,< LOD,0.0009,< LOD,0.0007,< LOD,0.0015,Passed
2,T2R1,0,5125,2/7/2006 11:25,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,0.5567,0.3198,8.0623,0.1252,31.7034,0.0815,0.0141,0.0039,0.7682,0.0124,1.2639,0.0139,1.5332,0.0112,0.0093,0.0028,< LOD,0.0002,0.0039,0.0008,0.0121,0.0013,1.0685,0.0124,< LOD,0.0008,0.0012,0.0007,0.0012,0.0005,0.0014,0.0004,0.0003,0.0003,< LOD,0.0003,0.008,0.0006,0.0372,0.0007,0.0095,0.0005,< LOD,0.0019,< LOD,0.0019,< LOD,0.0015,< LOD,0.0058,0.1143,0.0218,< LOD,0.0008,< LOD,0.0005,0.0015,0.0011,Passed
3,T2R1,0,5126,2/7/2006 11:26,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,2.0914,0.6039,5.5921,0.1207,25.9336,0.075,0.0326,0.0049,2.266,0.025,1.5019,0.0156,1.8115,0.0132,0.3912,0.0056,0.0148,0.0006,0.006,0.001,0.0491,0.0018,3.7846,0.0242,< LOD,0.0018,0.0012,0.0008,0.0018,0.0006,0.0066,0.0007,0.0013,0.0004,< LOD,0.0003,0.0084,0.0007,0.014,0.0006,0.0507,0.0009,< LOD,0.002,< LOD,0.0022,< LOD,0.0014,< LOD,0.0057,0.0465,0.0224,< LOD,0.0009,< LOD,0.0007,< LOD,0.0015,Passed
4,T2R1,0,5127,2/7/2006 11:27,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,SPECTRUM,100,,0,,0,2.9582,0.8277,3.1956,0.0965,21.1431,0.0594,0.0175,0.004,2.6512,0.029,0.9383,0.0121,1.6237,0.0125,0.1983,0.0044,0.007,0.0006,0.0016,0.0011,0.0311,0.0015,1.9022,0.0171,< LOD,0.0012,0.0009,0.0006,0.0017,0.0006,0.0057,0.0007,0.0005,0.0003,< LOD,0.0003,0.0089,0.0008,0.0177,0.0007,0.0228,0.0007,< LOD,0.0021,< LOD,0.0021,< LOD,0.0014,< LOD,0.0059,0.0934,0.0256,< LOD,0.0009,< LOD,0.0006,< LOD,0.0014,Passed
5,T2R1,0,5128,2/7/2006 11:29,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,2.1641,0.6376,4.828,0.1159,25.4517,0.0751,0.0157,0.0036,0.5474,0.0132,1.4977,0.0148,1.6975,0.0123,0.0217,0.0033,< LOD,0.0005,< LOD,0.0009,0.0172,0.0013,1.021,0.0123,< LOD,0.0008,0.0008,0.0007,0.001,0.0005,0.0031,0.0005,0.0009,0.0003,< LOD,0.0003,0.0108,0.0008,0.0678,0.001,0.0134,0.0006,< LOD,0.002,< LOD,0.002,< LOD,0.0014,< LOD,0.006,0.1938,0.0255,< LOD,0.0009,< LOD,0.0006,< LOD,0.0013,Passed
6,T2R1,0,5129,2/7/2006 11:30,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,SPECTRUM,100,,0,,0,0.8972,0.5073,4.8252,0.1292,29.3788,0.0937,0.01,0.0036,1.103,0.0156,2.146,0.0179,1.0528,0.0097,< LOD,0.0029,< LOD,0.0003,< LOD,0.0008,0.0143,0.0013,0.9585,0.0118,< LOD,0.0008,0.001,0.0007,0.0016,0.0005,0.003,0.0005,0.0005,0.0003,< LOD,0.0003,0.0135,0.0007,0.0258,0.0007,0.0072,0.0005,< LOD,0.002,< LOD,0.002,< LOD,0.0014,< LOD,0.0059,0.1474,0.0237,< LOD,0.0009,< LOD,0.0005,< LOD,0.0012,Passed
7,T2R1,0,5130,2/7/2006 11:32,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,2.3363,0.7803,4.2725,0.0901,23.1026,0.0579,0.0156,0.0041,4.0113,0.0334,0.729,0.0107,2.4174,0.015,0.0646,0.0034,0.0015,0.0005,< LOD,0.0009,0.0208,0.0014,1.5094,0.0156,< LOD,0.0013,< LOD,0.0006,0.001,0.0006,0.0033,0.0006,0.0007,0.0004,< LOD,0.0003,0.0078,0.0007,0.0198,0.0008,0.0173,0.0007,< LOD,0.0023,< LOD,0.0023,0.0019,0.0015,< LOD,0.0052,0.083,0.0225,< LOD,0.0008,< LOD,0.0006,< LOD,0.0016,Passed
8,T2R1,0,5131,2/7/2006 11:33,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.9326,0.7303,3.5018,0.099,24.0988,0.0712,0.0159,0.0042,3.1043,0.0292,0.9372,0.0122,1.9725,0.0136,0.0784,0.0036,0.0022,0.0005,0.0058,0.0011,0.022,0.0016,1.3611,0.0146,< LOD,0.0012,0.0011,0.0007,0.0012,0.0006,0.0039,0.0006,0.0006,0.0004,< LOD,0.0003,0.0086,0.0007,0.0195,0.0007,0.0215,0.0007,< LOD,0.0022,< LOD,0.0022,< LOD,0.0015,< LOD,0.0055,0.0744,0.0237,< LOD,0.0008,< LOD,0.0007,< LOD,0.0015,Passed
9,T2R1,0,5132,2/7/2006 11:35,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.9805,0.7127,4.3484,0.1228,24.7838,0.082,0.0219,0.0045,3.8065,0.0317,1.1141,0.0135,3.0194,0.0168,0.033,0.0036,< LOD,0.0005,< LOD,0.0011,0.0198,0.0016,1.9338,0.018,< LOD,0.0009,0.0009,0.0008,0.0023,0.0007,0.0037,0.0006,< LOD,0.0003,< LOD,0.0003,0.0105,0.0008,0.0375,0.0007,0.0076,0.0005,< LOD,0.0018,< LOD,0.0019,< LOD,0.0012,< LOD,0.0068,0.1595,0.0301,< LOD,0.001,< LOD,0.0005,0.0021,0.0012,Passed
3,T4R1,0,5133,2/7/2006 11:38,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,0.4916,0.2149,9.6089,0.0926,32.3295,0.0565,0.0175,0.0042,0.4228,0.0105,1.1447,0.0138,0.8616,0.009,0.2258,0.0048,0.0026,0.0003,< LOD,0.0009,0.0369,0.002,2.9848,0.0206,0.0018,0.0011,< LOD,0.0009,0.0024,0.0006,0.0074,0.0007,0.0009,0.0003,< LOD,0.0003,0.0108,0.0006,0.0133,0.0005,0.0422,0.0007,0.002,0.0017,< LOD,0.0017,< LOD,0.0013,< LOD,0.006,0.1158,0.0221,< LOD,0.001,< LOD,0.0005,0.0015,0.0011,Passed
3,T4R1,0,5134,2/7/2006 11:39,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,0.6356,0.3063,8.825,0.0881,29.7406,0.0497,0.0219,0.0045,0.4902,0.0124,1.3449,0.0149,1.013,0.01,0.3143,0.0052,0.0077,0.0004,0.0048,0.001,0.0668,0.0021,3.9552,0.024,< LOD,0.0014,0.001,0.0009,0.0024,0.0007,0.0087,0.0008,0.0006,0.0003,< LOD,0.0003,0.0125,0.0007,0.0126,0.0005,0.0447,0.0007,< LOD,0.0017,< LOD,0.0018,< LOD,0.0013,< LOD,0.0062,0.069,0.0227,< LOD,0.001,< LOD,0.0006,0.0026,0.0012,Passed
,,0,File #,DateTime,Operator,Name,ID,Field1,Field2,test,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,Mg,Mg Err,Al,Al Err,Si,Si Err,P,P Err,S,S Err,K,K Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Zr,Zr Err,Ag,Ag Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Ba,Ba Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Cal Check
4,T4R1,0,5136,2/7/2006 11:42,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,0.7849,0.3574,8.1316,0.0656,29.2079,0.0377,0.0211,0.0039,0.202,0.0095,0.7768,0.0113,0.5883,0.0077,0.0957,0.0037,0.0026,0.0004,< LOD,0.001,0.0284,0.0017,1.8289,0.016,0.0017,0.0009,0.0013,0.0008,0.002,0.0006,0.0064,0.0007,0.0005,0.0003,< LOD,0.0003,0.011,0.0007,0.013,0.0005,0.0279,0.0006,< LOD,0.0017,< LOD,0.0016,< LOD,0.0012,< LOD,0.0062,0.0724,0.0237,< LOD,0.001,< LOD,0.0005,0.0017,0.0011,Passed
4,T4R1,0,5137,2/7/2006 11:43,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,0.6462,0.2977,9.176,0.0766,30.8909,0.0419,0.0161,0.0039,0.2095,0.009,0.806,0.0116,0.5817,0.0076,0.1045,0.0038,0.0025,0.0003,0.0022,0.001,0.0379,0.0018,1.8278,0.0159,0.0015,0.0008,0.0017,0.0008,0.0025,0.0006,0.0058,0.0006,0.0003,0.0003,< LOD,0.0003,0.0097,0.0007,0.0129,0.0005,0.0256,0.0006,< LOD,0.0016,< LOD,0.0016,< LOD,0.0012,< LOD,0.0062,0.0781,0.023,< LOD,0.0011,< LOD,0.0005,0.0017,0.0011,Passed
1,T4R1,0,5138,2/7/2006 11:44,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,0.8789,0.4471,7.1632,0.0918,27.9673,0.0527,0.0069,0.0033,0.4522,0.0117,1.2789,0.0137,0.8752,0.0089,< LOD,0.0028,< LOD,0.0004,< LOD,0.0009,0.0134,0.0014,0.6369,0.0095,< LOD,0.0007,0.0011,0.0007,0.0012,0.0005,0.0022,0.0005,0.0006,0.0003,< LOD,0.0003,0.0146,0.0008,0.0314,0.0007,0.0085,0.0005,< LOD,0.0021,< LOD,0.002,< LOD,0.0015,< LOD,0.006,0.1674,0.0245,< LOD,0.0009,< LOD,0.0005,0.0014,0.0012,Passed
